,abb,median_days_open,month_id,state
3075,MD,31,2013_1,Maryland
3074,MA,31,2013_1,Massachusetts
3077,MI,31,2013_1,Michigan
3078,MN,31,2013_1,Minnesota
3080,MS,31,2013_1,Mississippi
3079,MO,31,2013_1,Missouri
3081,MT,31,2013_1,Montana
3084,NE,31,2013_1,Nebraska
3088,NV,31,2013_1,Nevada
3085,NH,31,2013_1,New Hampshire
3086,NJ,31,2013_1,New Jersey
3087,NM,31,2013_1,New Mexico
3089,NY,31,2013_1,New York
3082,NC,28,2013_1,North Carolina
3083,ND,26,2013_1,North Dakota
3090,OH,31,2013_1,Ohio
3091,OK,31,2013_1,Oklahoma
3092,OR,31,2013_1,Oregon
3093,PA,31,2013_1,Pennsylvania
3094,RI,31,2013_1,Rhode Island
3095,SC,31,2013_1,South Carolina
3096,SD,15,2013_1,South Dakota
3097,TN,31,2013_1,Tennessee
3098,TX,31,2013_1,Texas
3099,UT,31,2013_1,Utah
3101,VT,35,2013_1,Vermont
3100,VA,31,2013_1,Virginia
3102,WA,31,2013_1,Washington
3104,WV,31,2013_1,West Virginia
3103,WI,31,2013_1,Wisconsin
3105,WY,15,2013_1,Wyoming
3515,AL,33,2013_10,Alabama
3514,AK,12,2013_10,Alaska
3517,AZ,13,2013_10,Arizona
3516,AR,18,2013_10,Arkansas
3518,CA,26,2013_10,California
3519,CO,21,2013_10,Colorado
3520,CT,26,2013_10,Connecticut
3522,DE,27,2013_10,Delaware
3521,DC,23,2013_10,District of Columbia
3523,FL,26,2013_10,Florida
3524,GA,28,2013_10,Georgia
3525,HI,36,2013_10,Hawaii
3527,ID,22,2013_10,Idaho
3528,IL,28,2013_10,Illinois
3529,IN,24,2013_10,Indiana
3526,IA,17,2013_10,Iowa
3530,KS,20,2013_10,Kansas
3531,KY,19,2013_10,Kentucky
3532,LA,26,2013_10,Louisiana
3535,ME,35,2013_10,Maine
3534,MD,25,2013_10,Maryland
3533,MA,23,2013_10,Massachusetts
3536,MI,26,2013_10,Michigan
3537,MN,28,2013_10,Minnesota
3539,MS,12,2013_10,Mississippi
3538,MO,26,2013_10,Missouri
3540,MT,26,2013_10,Montana
3543,NE,29,2013_10,Nebraska
3547,NV,26,2013_10,Nevada
3544,NH,26,2013_10,New Hampshire
3545,NJ,35,2013_10,New Jersey
3546,NM,19,2013_10,New Mexico
3548,NY,36,2013_10,New York
3541,NC,21,2013_10,North Carolina
3542,ND,29,2013_10,North Dakota
3549,OH,28,2013_10,Ohio
3550,OK,25,2013_10,Oklahoma
3551,OR,23,2013_10,Oregon
3552,PA,28,2013_10,Pennsylvania
3553,RI,24,2013_10,Rhode Island
3554,SC,18,2013_10,South Carolina
3555,SD,23,2013_10,South Dakota
3556,TN,22,2013_10,Tennessee
3557,TX,22,2013_10,Texas
3558,UT,24,2013_10,Utah
3560,VT,35,2013_10,Vermont
3559,VA,22,2013_10,Virginia
3561,WA,30,2013_10,Washington
3563,WV,19,2013_10,West Virginia
3562,WI,44,2013_10,Wisconsin
3564,WY,24,2013_10,Wyoming
3566,AL,27,2013_11,Alabama
3565,AK,28,2013_11,Alaska
3568,AZ,13,2013_11,Arizona
3567,AR,15,2013_11,Arkansas
3569,CA,27,2013_11,California
3570,CO,24,2013_11,Colorado
3571,CT,29,2013_11,Connecticut
3573,DE,30,2013_11,Delaware
3572,DC,22,2013_11,District of Columbia
3574,FL,30,2013_11,Florida
3575,GA,30,2013_11,Georgia
3576,HI,20,2013_11,Hawaii
3578,ID,23,2013_11,Idaho
3579,IL,33,2013_11,Illinois
3580,IN,27,2013_11,Indiana
3577,IA,13,2013_11,Iowa
3581,KS,28,2013_11,Kansas
3582,KY,6,2013_11,Kentucky
3583,LA,26,2013_11,Louisiana
3586,ME,21,2013_11,Maine
3585,MD,25,2013_11,Maryland
3584,MA,28,2013_11,Massachusetts
3587,MI,27,2013_11,Michigan
3588,MN,28,2013_11,Minnesota
3590,MS,14,2013_11,Mississippi
3589,MO,35,2013_11,Missouri
3591,MT,15,2013_11,Montana
3594,NE,23,2013_11,Nebraska
3598,NV,24,2013_11,Nevada
3595,NH,42,2013_11,New Hampshire
3596,NJ,42,2013_11,New Jersey
3597,NM,20,2013_11,New Mexico
3599,NY,42,2013_11,New York
3592,NC,18,2013_11,North Carolina
3593,ND,27,2013_11,North Dakota
3600,OH,28,2013_11,Ohio
3601,OK,15,2013_11,Oklahoma
3602,OR,24,2013_11,Oregon
3603,PA,32,2013_11,Pennsylvania
3604,RI,31,2013_11,Rhode Island
3605,SC,20,2013_11,South Carolina
3606,SD,13,2013_11,South Dakota
3607,TN,24,2013_11,Tennessee
3608,TX,21,2013_11,Texas
3609,UT,21,2013_11,Utah
3611,VT,22,2013_11,Vermont
3610,VA,21,2013_11,Virginia
3612,WA,28,2013_11,Washington
3614,WV,20,2013_11,West Virginia
3613,WI,35,2013_11,Wisconsin
3615,WY,14,2013_11,Wyoming
3617,AL,32,2013_12,Alabama
3616,AK,21,2013_12,Alaska
3619,AZ,21,2013_12,Arizona
3618,AR,20,2013_12,Arkansas
3620,CA,29,2013_12,California
3621,CO,27,2013_12,Colorado
3622,CT,31,2013_12,Connecticut
3624,DE,37,2013_12,Delaware
3623,DC,38,2013_12,District of Columbia
3625,FL,30,2013_12,Florida
3626,GA,31,2013_12,Georgia
3627,HI,16,2013_12,Hawaii
3629,ID,17,2013_12,Idaho
3630,IL,45,2013_12,Illinois
3631,IN,35,2013_12,Indiana
3628,IA,19,2013_12,Iowa
3632,KS,38,2013_12,Kansas
3633,KY,23,2013_12,Kentucky
3634,LA,30,2013_12,Louisiana
3637,ME,26,2013_12,Maine
3636,MD,26,2013_12,Maryland
3635,MA,32,2013_12,Massachusetts
3638,MI,36,2013_12,Michigan
3639,MN,30,2013_12,Minnesota
3641,MS,20,2013_12,Mississippi
3640,MO,34,2013_12,Missouri
3642,MT,13,2013_12,Montana
3645,NE,28,2013_12,Nebraska
3649,NV,27,2013_12,Nevada
3646,NH,27,2013_12,New Hampshire
3647,NJ,49,2013_12,New Jersey
3648,NM,21,2013_12,New Mexico
3650,NY,46,2013_12,New York
3643,NC,25,2013_12,North Carolina
3644,ND,21,2013_12,North Dakota
3651,OH,28,2013_12,Ohio
3652,OK,30,2013_12,Oklahoma
3653,OR,29,2013_12,Oregon
3654,PA,35,2013_12,Pennsylvania
3655,RI,38,2013_12,Rhode Island
3656,SC,19,2013_12,South Carolina
3657,SD,26,2013_12,South Dakota
3658,TN,28,2013_12,Tennessee
3659,TX,25,2013_12,Texas
3660,UT,25,2013_12,Utah
3662,VT,38,2013_12,Vermont
3661,VA,28,2013_12,Virginia
3663,WA,36,2013_12,Washington
3665,WV,22,2013_12,West Virginia
3664,WI,35,2013_12,Wisconsin
3666,WY,22,2013_12,Wyoming
3107,AL,22,2013_2,Alabama
3106,AK,15,2013_2,Alaska
3109,AZ,17,2013_2,Arizona
3108,AR,14,2013_2,Arkansas
3110,CA,23,2013_2,California
3111,CO,22,2013_2,Colorado
3112,CT,22,2013_2,Connecticut
3114,DE,24,2013_2,Delaware
3113,DC,13,2013_2,District of Columbia
3115,FL,17,2013_2,Florida
3116,GA,20,2013_2,Georgia
3117,HI,13,2013_2,Hawaii
3119,ID,12,2013_2,Idaho
3120,IL,23,2013_2,Illinois
3121,IN,11,2013_2,Indiana
3118,IA,10,2013_2,Iowa
3122,KS,13,2013_2,Kansas
3123,KY,4,2013_2,Kentucky
3124,LA,10,2013_2,Louisiana
3127,ME,13,2013_2,Maine
3126,MD,13,2013_2,Maryland
3125,MA,24,2013_2,Massachusetts
3128,MI,13,2013_2,Michigan
3129,MN,21,2013_2,Minnesota
3131,MS,10,2013_2,Mississippi
3130,MO,15,2013_2,Missouri
3132,MT,10,2013_2,Montana
3135,NE,20,2013_2,Nebraska
3139,NV,10,2013_2,Nevada
3136,NH,13,2013_2,New Hampshire
3137,NJ,25,2013_2,New Jersey
3138,NM,13,2013_2,New Mexico
3140,NY,22,2013_2,New York
3133,NC,12,2013_2,North Carolina
3134,ND,18,2013_2,North Dakota
3141,OH,16,2013_2,Ohio
3142,OK,12,2013_2,Oklahoma
3143,OR,15,2013_2,Oregon
3144,PA,13,2013_2,Pennsylvania
3145,RI,11,2013_2,Rhode Island
3146,SC,10,2013_2,South Carolina
3147,SD,15,2013_2,South Dakota
3148,TN,17,2013_2,Tennessee
3149,TX,18,2013_2,Texas
3150,UT,13,2013_2,Utah
3152,VT,27,2013_2,Vermont
3151,VA,16,2013_2,Virginia
3153,WA,24,2013_2,Washington
3155,WV,10,2013_2,West Virginia
3154,WI,21,2013_2,Wisconsin
3156,WY,27,2013_2,Wyoming
3158,AL,22,2013_3,Alabama
3157,AK,19,2013_3,Alaska
3160,AZ,24,2013_3,Arizona
3159,AR,17,2013_3,Arkansas
3161,CA,26,2013_3,California
3162,CO,25,2013_3,Colorado
3163,CT,30,2013_3,Connecticut
3165,DE,27,2013_3,Delaware
3164,DC,16,2013_3,District of Columbia
3166,FL,19,2013_3,Florida
3167,GA,22,2013_3,Georgia
3168,HI,26,2013_3,Hawaii
3170,ID,11,2013_3,Idaho
3171,IL,25,2013_3,Illinois
3172,IN,22,2013_3,Indiana
3169,IA,20,2013_3,Iowa
3173,KS,25,2013_3,Kansas
3174,KY,10,2013_3,Kentucky
3175,LA,19,2013_3,Louisiana
3178,ME,13,2013_3,Maine
3177,MD,26,2013_3,Maryland
3176,MA,25,2013_3,Massachusetts
3179,MI,18,2013_3,Michigan
3180,MN,22,2013_3,Minnesota
3182,MS,19,2013_3,Mississippi
3181,MO,21,2013_3,Missouri
3183,MT,11,2013_3,Montana
3186,NE,33,2013_3,Nebraska
3190,NV,24,2013_3,Nevada
3187,NH,28,2013_3,New Hampshire
3188,NJ,32,2013_3,New Jersey
3189,NM,26,2013_3,New Mexico
3191,NY,28,2013_3,New York
3184,NC,20,2013_3,North Carolina
3185,ND,33,2013_3,North Dakota
3192,OH,22,2013_3,Ohio
3193,OK,24,2013_3,Oklahoma
3194,OR,18,2013_3,Oregon
3195,PA,25,2013_3,Pennsylvania
3196,RI,11,2013_3,Rhode Island
3197,SC,11,2013_3,South Carolina
3198,SD,24,2013_3,South Dakota
3199,TN,20,2013_3,Tennessee
3200,TX,20,2013_3,Texas
3201,UT,23,2013_3,Utah
3203,VT,25,2013_3,Vermont
3202,VA,18,2013_3,Virginia
3204,WA,24,2013_3,Washington
3206,WV,13,2013_3,West Virginia
3205,WI,26,2013_3,Wisconsin
3207,WY,4,2013_3,Wyoming
3209,AL,111,2013_4,Alabama
3208,AK,39,2013_4,Alaska
3211,AZ,30,2013_4,Arizona
3210,AR,29,2013_4,Arkansas
3212,CA,31,2013_4,California
3213,CO,30,2013_4,Colorado
3214,CT,53,2013_4,Connecticut
3216,DE,32,2013_4,Delaware
3215,DC,21,2013_4,District of Columbia
3217,FL,38,2013_4,Florida
3218,GA,34,2013_4,Georgia
3219,HI,111,2013_4,Hawaii
3221,ID,18,2013_4,Idaho
3222,IL,29,2013_4,Illinois
3223,IN,60,2013_4,Indiana
3220,IA,35,2013_4,Iowa
3224,KS,30,2013_4,Kansas
3225,KY,26,2013_4,Kentucky
3226,LA,70,2013_4,Louisiana
3229,ME,111,2013_4,Maine
3228,MD,38,2013_4,Maryland
3227,MA,31,2013_4,Massachusetts
3230,MI,70,2013_4,Michigan
3231,MN,29,2013_4,Minnesota
3233,MS,111,2013_4,Mississippi
3232,MO,34,2013_4,Missouri
3234,MT,19,2013_4,Montana
3237,NE,50,2013_4,Nebraska
3241,NV,34,2013_4,Nevada
3238,NH,111,2013_4,New Hampshire
3239,NJ,34,2013_4,New Jersey
3240,NM,43,2013_4,New Mexico
3242,NY,36,2013_4,New York
3235,NC,36,2013_4,North Carolina
3236,ND,14,2013_4,North Dakota
3243,OH,33,2013_4,Ohio
3244,OK,27,2013_4,Oklahoma
3245,OR,29,2013_4,Oregon
3246,PA,52,2013_4,Pennsylvania
3247,RI,25,2013_4,Rhode Island
3248,SC,45,2013_4,South Carolina
3249,SD,38,2013_4,South Dakota
3250,TN,33,2013_4,Tennessee
3251,TX,27,2013_4,Texas
3252,UT,28,2013_4,Utah
3254,VT,111,2013_4,Vermont
3253,VA,26,2013_4,Virginia
3255,WA,38,2013_4,Washington
3257,WV,111,2013_4,West Virginia
3256,WI,72,2013_4,Wisconsin
3258,WY,111,2013_4,Wyoming
3260,AL,26,2013_5,Alabama
3259,AK,14,2013_5,Alaska
3262,AZ,19,2013_5,Arizona
3261,AR,16,2013_5,Arkansas
3263,CA,28,2013_5,California
3264,CO,20,2013_5,Colorado
3265,CT,41,2013_5,Connecticut
3267,DE,16,2013_5,Delaware
3266,DC,17,2013_5,District of Columbia
3268,FL,24,2013_5,Florida
3269,GA,25,2013_5,Georgia
3270,HI,36,2013_5,Hawaii
3272,ID,21,2013_5,Idaho
3273,IL,30,2013_5,Illinois
3274,IN,25,2013_5,Indiana
3271,IA,20,2013_5,Iowa
3275,KS,21,2013_5,Kansas
3276,KY,13,2013_5,Kentucky
3277,LA,32,2013_5,Louisiana
3280,ME,18,2013_5,Maine
3279,MD,26,2013_5,Maryland
3278,MA,24,2013_5,Massachusetts
3281,MI,30,2013_5,Michigan
3282,MN,24,2013_5,Minnesota
3284,MS,23,2013_5,Mississippi
3283,MO,26,2013_5,Missouri
3285,MT,23,2013_5,Montana
3288,NE,26,2013_5,Nebraska
3292,NV,20,2013_5,Nevada
3289,NH,23,2013_5,New Hampshire
3290,NJ,29,2013_5,New Jersey
3291,NM,23,2013_5,New Mexico
3293,NY,29,2013_5,New York
3286,NC,20,2013_5,North Carolina
3287,ND,26,2013_5,North Dakota
3294,OH,25,2013_5,Ohio
3295,OK,18,2013_5,Oklahoma
3296,OR,26,2013_5,Oregon
3297,PA,28,2013_5,Pennsylvania
3298,RI,13,2013_5,Rhode Island
3299,SC,18,2013_5,South Carolina
3300,SD,25,2013_5,South Dakota
3301,TN,22,2013_5,Tennessee
3302,TX,21,2013_5,Texas
3303,UT,19,2013_5,Utah
3305,VT,28,2013_5,Vermont
3304,VA,23,2013_5,Virginia
3306,WA,27,2013_5,Washington
3308,WV,24,2013_5,West Virginia
3307,WI,28,2013_5,Wisconsin
3309,WY,32,2013_5,Wyoming
3311,AL,24,2013_6,Alabama
3310,AK,22,2013_6,Alaska
3313,AZ,23,2013_6,Arizona
3312,AR,19,2013_6,Arkansas
3314,CA,27,2013_6,California
3315,CO,26,2013_6,Colorado
3316,CT,42,2013_6,Connecticut
3318,DE,30,2013_6,Delaware
3317,DC,25,2013_6,District of Columbia
3319,FL,22,2013_6,Florida
3320,GA,27,2013_6,Georgia
3321,HI,15,2013_6,Hawaii
3323,ID,16,2013_6,Idaho
3324,IL,31,2013_6,Illinois
3325,IN,28,2013_6,Indiana
3322,IA,26,2013_6,Iowa
3326,KS,23,2013_6,Kansas
3327,KY,3,2013_6,Kentucky
3328,LA,28,2013_6,Louisiana
3331,ME,44,2013_6,Maine
3330,MD,24,2013_6,Maryland
3329,MA,27,2013_6,Massachusetts
3332,MI,30,2013_6,Michigan
3333,MN,26,2013_6,Minnesota
3335,MS,26,2013_6,Mississippi
3334,MO,27,2013_6,Missouri
3336,MT,30,2013_6,Montana
3339,NE,26,2013_6,Nebraska
3343,NV,29,2013_6,Nevada
3340,NH,23,2013_6,New Hampshire
3341,NJ,32,2013_6,New Jersey
3342,NM,21,2013_6,New Mexico
3344,NY,36,2013_6,New York
3337,NC,27,2013_6,North Carolina
3338,ND,26,2013_6,North Dakota
3345,OH,28,2013_6,Ohio
3346,OK,23,2013_6,Oklahoma
3347,OR,21,2013_6,Oregon
3348,PA,32,2013_6,Pennsylvania
3349,RI,37,2013_6,Rhode Island
3350,SC,21,2013_6,South Carolina
3351,SD,25,2013_6,South Dakota
3352,TN,28,2013_6,Tennessee
3353,TX,25,2013_6,Texas
3354,UT,26,2013_6,Utah
3356,VT,31,2013_6,Vermont
3355,VA,23,2013_6,Virginia
3357,WA,34,2013_6,Washington
3359,WV,26,2013_6,West Virginia
3358,WI,32,2013_6,Wisconsin
3360,WY,15,2013_6,Wyoming
3362,AL,228,2013_7,Alabama
3361,AK,65,2013_7,Alaska
3364,AZ,223,2013_7,Arizona
3363,AR,27,2013_7,Arkansas
3365,CA,228,2013_7,California
3366,CO,89,2013_7,Colorado
3367,CT,147,2013_7,Connecticut
3369,DE,53,2013_7,Delaware
3368,DC,26,2013_7,District of Columbia
3370,FL,228,2013_7,Florida
3371,GA,61,2013_7,Georgia
3372,HI,231,2013_7,Hawaii
3374,ID,231,2013_7,Idaho
3375,IL,105,2013_7,Illinois
3376,IN,231,2013_7,Indiana
3373,IA,35,2013_7,Iowa
3377,KS,79,2013_7,Kansas
3378,KY,60,2013_7,Kentucky
3379,LA,231,2013_7,Louisiana
3382,ME,62,2013_7,Maine
3381,MD,72,2013_7,Maryland
3380,MA,72,2013_7,Massachusetts
3383,MI,146,2013_7,Michigan
3384,MN,46,2013_7,Minnesota
3386,MS,198,2013_7,Mississippi
3385,MO,74,2013_7,Missouri
3387,MT,145,2013_7,Montana
3390,NE,52,2013_7,Nebraska
3394,NV,231,2013_7,Nevada
3391,NH,66,2013_7,New Hampshire
3392,NJ,231,2013_7,New Jersey
3393,NM,231,2013_7,New Mexico
3395,NY,117,2013_7,New York
3388,NC,47,2013_7,North Carolina
3389,ND,51,2013_7,North Dakota
3396,OH,87,2013_7,Ohio
3397,OK,37,2013_7,Oklahoma
3398,OR,98,2013_7,Oregon
3399,PA,101,2013_7,Pennsylvania
3400,RI,84,2013_7,Rhode Island
3401,SC,44,2013_7,South Carolina
3402,SD,60,2013_7,South Dakota
3403,TN,87,2013_7,Tennessee
3404,TX,93,2013_7,Texas
3405,UT,66,2013_7,Utah
3407,VT,20,2013_7,Vermont
3406,VA,46,2013_7,Virginia
3408,WA,57,2013_7,Washington
3410,WV,231,2013_7,West Virginia
3409,WI,56,2013_7,Wisconsin
3411,WY,23,2013_7,Wyoming
3413,AL,485,2013_8,Alabama
3412,AK,346,2013_8,Alaska
3415,AZ,31,2013_8,Arizona
3414,AR,35,2013_8,Arkansas
3416,CA,50,2013_8,California
3417,CO,37,2013_8,Colorado
3418,CT,132,2013_8,Connecticut
3420,DE,53,2013_8,Delaware
3419,DC,20,2013_8,District of Columbia
3421,FL,56,2013_8,Florida
3422,GA,52,2013_8,Georgia
3423,HI,485,2013_8,Hawaii
3425,ID,30,2013_8,Idaho
3426,IL,52,2013_8,Illinois
3427,IN,77,2013_8,Indiana
3424,IA,94,2013_8,Iowa
3428,KS,63,2013_8,Kansas
3429,KY,46,2013_8,Kentucky
3430,LA,485,2013_8,Louisiana
3433,ME,485,2013_8,Maine
3432,MD,34,2013_8,Maryland
3431,MA,45,2013_8,Massachusetts
3434,MI,162,2013_8,Michigan
3435,MN,45,2013_8,Minnesota
3437,MS,485,2013_8,Mississippi
3436,MO,39,2013_8,Missouri
3438,MT,12,2013_8,Montana
3441,NE,46,2013_8,Nebraska
3445,NV,49,2013_8,Nevada
3442,NH,485,2013_8,New Hampshire
3443,NJ,52,2013_8,New Jersey
3444,NM,62,2013_8,New Mexico
3446,NY,54,2013_8,New York
3439,NC,67,2013_8,North Carolina
3440,ND,28,2013_8,North Dakota
3447,OH,60,2013_8,Ohio
3448,OK,41,2013_8,Oklahoma
3449,OR,58,2013_8,Oregon
3450,PA,98,2013_8,Pennsylvania
3451,RI,46,2013_8,Rhode Island
3452,SC,230,2013_8,South Carolina
3453,SD,57,2013_8,South Dakota
3454,TN,54,2013_8,Tennessee
3455,TX,33,2013_8,Texas
3456,UT,31,2013_8,Utah
3458,VT,325,2013_8,Vermont
3457,VA,30,2013_8,Virginia
3459,WA,46,2013_8,Washington
3461,WV,485,2013_8,West Virginia
3460,WI,485,2013_8,Wisconsin
3462,WY,485,2013_8,Wyoming
3464,AL,25,2013_9,Alabama
3463,AK,15,2013_9,Alaska
3466,AZ,15,2013_9,Arizona
3465,AR,16,2013_9,Arkansas
3467,CA,28,2013_9,California
3468,CO,28,2013_9,Colorado
3469,CT,18,2013_9,Connecticut
3471,DE,38,2013_9,Delaware
3470,DC,17,2013_9,District of Columbia
3472,FL,22,2013_9,Florida
3473,GA,27,2013_9,Georgia
3474,HI,36,2013_9,Hawaii
3476,ID,16,2013_9,Idaho
3477,IL,33,2013_9,Illinois
3478,IN,27,2013_9,Indiana
3475,IA,26,2013_9,Iowa
3479,KS,24,2013_9,Kansas
3480,KY,25,2013_9,Kentucky
3481,LA,20,2013_9,Louisiana
3484,ME,30,2013_9,Maine
3483,MD,27,2013_9,Maryland
3482,MA,28,2013_9,Massachusetts
3485,MI,27,2013_9,Michigan
3486,MN,27,2013_9,Minnesota
3488,MS,15,2013_9,Mississippi
3487,MO,34,2013_9,Missouri
3489,MT,31,2013_9,Montana
3492,NE,22,2013_9,Nebraska
3496,NV,26,2013_9,Nevada
3493,NH,26,2013_9,New Hampshire
3494,NJ,34,2013_9,New Jersey
3495,NM,16,2013_9,New Mexico
3497,NY,33,2013_9,New York
3490,NC,18,2013_9,North Carolina
3491,ND,32,2013_9,North Dakota
3498,OH,34,2013_9,Ohio
3499,OK,19,2013_9,Oklahoma
3500,OR,26,2013_9,Oregon
3501,PA,27,2013_9,Pennsylvania
3502,RI,24,2013_9,Rhode Island
3503,SC,15,2013_9,South Carolina
3504,SD,15,2013_9,South Dakota
3505,TN,28,2013_9,Tennessee
3506,TX,21,2013_9,Texas
3507,UT,27,2013_9,Utah
3509,VT,24,2013_9,Vermont
3508,VA,23,2013_9,Virginia
3510,WA,29,2013_9,Washington
3512,WV,40,2013_9,West Virginia
3511,WI,39,2013_9,Wisconsin
3513,WY,19,2013_9,Wyoming
3668,AL,28,2014_1,Alabama
3667,AK,12,2014_1,Alaska
3670,AZ,20,2014_1,Arizona
3669,AR,14,2014_1,Arkansas
3671,CA,30,2014_1,California
3672,CO,27,2014_1,Colorado
3673,CT,29,2014_1,Connecticut
3675,DE,30,2014_1,Delaware
3674,DC,24,2014_1,District of Columbia
3676,FL,25,2014_1,Florida
3677,GA,31,2014_1,Georgia
3678,HI,21,2014_1,Hawaii
3680,ID,14,2014_1,Idaho
3681,IL,32,2014_1,Illinois
3682,IN,28,2014_1,Indiana
3679,IA,23,2014_1,Iowa
3683,KS,26,2014_1,Kansas
3684,KY,13,2014_1,Kentucky
3685,LA,26,2014_1,Louisiana
3688,ME,24,2014_1,Maine
3687,MD,26,2014_1,Maryland
3686,MA,23,2014_1,Massachusetts
3689,MI,26,2014_1,Michigan
3690,MN,26,2014_1,Minnesota
3692,MS,22,2014_1,Mississippi
3691,MO,28,2014_1,Missouri
3693,MT,19,2014_1,Montana
3696,NE,33,2014_1,Nebraska
3700,NV,22,2014_1,Nevada
3697,NH,32,2014_1,New Hampshire
3698,NJ,48,2014_1,New Jersey
3699,NM,18,2014_1,New Mexico
3701,NY,38,2014_1,New York
3694,NC,21,2014_1,North Carolina
3695,ND,28,2014_1,North Dakota
3702,OH,29,2014_1,Ohio
3703,OK,26,2014_1,Oklahoma
3704,OR,28,2014_1,Oregon
3705,PA,26,2014_1,Pennsylvania
3706,RI,35,2014_1,Rhode Island
3707,SC,18,2014_1,South Carolina
3708,SD,20,2014_1,South Dakota
3709,TN,24,2014_1,Tennessee
3710,TX,23,2014_1,Texas
3711,UT,19,2014_1,Utah
3713,VT,32,2014_1,Vermont
3712,VA,28,2014_1,Virginia
3714,WA,28,2014_1,Washington
3716,WV,20,2014_1,West Virginia
3715,WI,35,2014_1,Wisconsin
3717,WY,21,2014_1,Wyoming
4127,AL,25,2014_10,Alabama
4126,AK,10,2014_10,Alaska
4129,AZ,26,2014_10,Arizona
4128,AR,18,2014_10,Arkansas
4130,CA,30,2014_10,California
4131,CO,24,2014_10,Colorado
4132,CT,42,2014_10,Connecticut
4134,DE,11,2014_10,Delaware
4133,DC,27,2014_10,District of Columbia
4135,FL,24,2014_10,Florida
4136,GA,27,2014_10,Georgia
4137,HI,48,2014_10,Hawaii
4139,ID,24,2014_10,Idaho
4140,IL,32,2014_10,Illinois
4141,IN,26,2014_10,Indiana
4138,IA,25,2014_10,Iowa
4142,KS,28,2014_10,Kansas
4143,KY,35,2014_10,Kentucky
4144,LA,29,2014_10,Louisiana
4147,ME,22,2014_10,Maine
4146,MD,35,2014_10,Maryland
4145,MA,36,2014_10,Massachusetts
4148,MI,25,2014_10,Michigan
4149,MN,6,2014_10,Minnesota
4151,MS,28,2014_10,Mississippi
4150,MO,27,2014_10,Missouri
4152,MT,18,2014_10,Montana
4155,NE,38,2014_10,Nebraska
4159,NV,27,2014_10,Nevada
4156,NH,30,2014_10,New Hampshire
4157,NJ,37,2014_10,New Jersey
4158,NM,23,2014_10,New Mexico
4160,NY,39,2014_10,New York
4153,NC,21,2014_10,North Carolina
4154,ND,69,2014_10,North Dakota
4161,OH,25,2014_10,Ohio
4162,OK,21,2014_10,Oklahoma
4163,OR,29,2014_10,Oregon
4164,PA,28,2014_10,Pennsylvania
4165,RI,35,2014_10,Rhode Island
4166,SC,24,2014_10,South Carolina
4167,SD,32,2014_10,South Dakota
4168,TN,25,2014_10,Tennessee
4169,TX,4,2014_10,Texas
4170,UT,23,2014_10,Utah
4172,VT,30,2014_10,Vermont
4171,VA,25,2014_10,Virginia
4173,WA,32,2014_10,Washington
4175,WV,24,2014_10,West Virginia
4174,WI,34,2014_10,Wisconsin
4176,WY,23,2014_10,Wyoming
4178,AL,22,2014_11,Alabama
4177,AK,3,2014_11,Alaska
4180,AZ,26,2014_11,Arizona
4179,AR,25,2014_11,Arkansas
4181,CA,29,2014_11,California
4182,CO,20,2014_11,Colorado
4183,CT,45,2014_11,Connecticut
4185,DE,16,2014_11,Delaware
4184,DC,19,2014_11,District of Columbia
4186,FL,24,2014_11,Florida
4187,GA,28,2014_11,Georgia
4188,HI,13,2014_11,Hawaii
4190,ID,28,2014_11,Idaho
4191,IL,34,2014_11,Illinois
4192,IN,30,2014_11,Indiana
4189,IA,25,2014_11,Iowa
4193,KS,28,2014_11,Kansas
4194,KY,28,2014_11,Kentucky
4195,LA,33,2014_11,Louisiana
4198,ME,29,2014_11,Maine
4197,MD,31,2014_11,Maryland
4196,MA,36,2014_11,Massachusetts
4199,MI,32,2014_11,Michigan
4200,MN,6,2014_11,Minnesota
4202,MS,25,2014_11,Mississippi
4201,MO,32,2014_11,Missouri
4203,MT,40,2014_11,Montana
4206,NE,27,2014_11,Nebraska
4210,NV,16,2014_11,Nevada
4207,NH,25,2014_11,New Hampshire
4208,NJ,43,2014_11,New Jersey
4209,NM,13,2014_11,New Mexico
4211,NY,41,2014_11,New York
4204,NC,15,2014_11,North Carolina
4205,ND,19,2014_11,North Dakota
4212,OH,18,2014_11,Ohio
4213,OK,26,2014_11,Oklahoma
4214,OR,27,2014_11,Oregon
4215,PA,25,2014_11,Pennsylvania
4216,RI,30,2014_11,Rhode Island
4217,SC,23,2014_11,South Carolina
4218,SD,41,2014_11,South Dakota
4219,TN,26,2014_11,Tennessee
4220,TX,0,2014_11,Texas
4221,UT,17,2014_11,Utah
4223,VT,39,2014_11,Vermont
4222,VA,24,2014_11,Virginia
4224,WA,29,2014_11,Washington
4226,WV,21,2014_11,West Virginia
4225,WI,32,2014_11,Wisconsin
4227,WY,29,2014_11,Wyoming
4229,AL,22,2014_12,Alabama
4228,AK,11,2014_12,Alaska
4231,AZ,32,2014_12,Arizona
4230,AR,19,2014_12,Arkansas
4232,CA,31,2014_12,California
4233,CO,29,2014_12,Colorado
4234,CT,32,2014_12,Connecticut
4236,DE,12,2014_12,Delaware
4235,DC,22,2014_12,District of Columbia
4237,FL,15,2014_12,Florida
4238,GA,31,2014_12,Georgia
4239,HI,14,2014_12,Hawaii
